"ims_org_id","pred.y"
"INS00001459",662341.389209952
"INS00005903",408587.272577321
"INS00002569",2057719.62918257
"INS00002579",379417.557776499
"INS00002568",365249.47914953
"INS00005453",573928.695703264
"INS00002550",465252.073704385
"INS00002565",419275.627239508
"INS00002562",430171.607563793
"INS00002571",416999.017383932
"INS00001031",18321289.583043
"INS00001034",336775.934483701
"INS00001035",331171.920645486
"INS00001470",515393.836139095
"INS00002556",341802.101717417
"INS00002558",4155660.64018766
"INS00108667",498776.178692538
"INS00001852",3091440.81477056
"INS00006624",320293.497805889
"INS00006661",420595.622436041
"INS00006665",432716.758348139
"INS00001468",329756.606397587
"INS00002567",560503.296804433
"INS00002563",894720.951397305
"INS00002551",6914541.80732127
"INS00002574",7965852.414093
"INS00006690",328662.698598173
"INS00464312",553607.905158441
"INS00767438",328054.13112902
"INS00000658",970675.852364774
"INS00001469",1963268.05605988
"INS00006683",328486.434723089
"INS00000665",394549.268637906
"INS00001033",424188.003351347
"INS00002570",635737.066119302
"INS00002578",1361416.3749819
"INS00002584",5667301.23570003
"INS00764741",639490.80784634
"INS00774582",329708.90974898
"INS00002552",4159124.80676148
"INS00002583",396309.423920107
"INS00103510",364727.685058153
"INS00103600",358987.850700395
"INS00002555",656602.363064649
"INS00002573",437859.534062069
"INS00103514",359235.573227512
"INS00002577",5509296.47124116
"INS00006751",330183.884781834
"INS00107707",373086.180924213
"INS00002575",457852.19997393
"INS00014935",384079.751051832
"INS00002564",2963253.26145785
"INS00002581",18453235.5776633
"INS00005923",408680.109623073
"INS00569494",330880.792732742
"INS01010782",473803.286275211
"INS01037805",328633.650752789
"INS01108339",329380.60626043
"INS00001032",375036.713774005
"INS00002576",1170797.04420163
"INS00006664",404542.133766337
"INS00006667",407929.777565707
"INS00345144",327973.304986886
"INS00006663",457497.593595135
"INS00005548",334453.846415964
"INS00005841",957248.237414855
"INS00006809",369954.800672151
"INS00689832",329202.009751345
"INS00005546",22010263.1503865
"INS00005547",380312.901683095
"INS00006807",22647420.4327922
"INS00006810",329839.290049853
"INS00002935",4566621.52336776
"INS00002964",6092766.93313839
"INS00002980",1143773.52225599
"INS00005840",556191.193268787
"INS00006811",813197.969564353
"INS00610814",329782.603054346
"INS00802704",329680.342185244
"INS00001086",328201.236200477
"INS00002957",390384.717123255
"INS00005549",725443.450487356
"INS00005836",426005.967531218
"INS00006337",602838.075106961
"INS00005415",329215.873793401
"INS00005416",19191284.3097589
"INS00005417",330366.225752498
"INS00106699",833863.507181414
"INS00611624",543410.487410355
"INS00002970",1186584.2200196
"INS00002978",382936.057761337
"INS00002994",4646673.82515803
"INS00005837",541969.673582851
"INS00005839",3650962.81999968
"INS00006564",23866298.7402134
"INS00006813",2853261.82784599
"INS00569489",328403.238153526
"INS00578308",330213.921905504
"INS00584753",328775.531588422
"INS00689737",330165.246762114
"INS01097811",328241.283575813
"INS01108686",328295.065168473
"INS00001615",5327846.09606691
"INS00002981",12126222.1875373
"INS00006812",16720516.3664781
"INS00601968",329762.389983888
"INS00668979",324205.802370327
"INS00833377",339911.384617191
"INS00001616",27204083.0746553
"INS00001617",6986193.20866387
"INS00002974",372649.305810336
"INS00006687",3912592.30139247
"INS00263265",520597.964116578
"INS00569500",324531.720924929
"INS01083532",2161365.30111318
"INS00002938",414631.283722205
"INS00002961",1065179.09990226
"INS00002973",5504590.47867257
"INS00002997",1512318.2311721
"INS00006485",622027.188156337
"INS00006486",50339001.3515427
"INS00006490",328988.279568997
"INS00116447",719676.340510577
"INS00002936",867644.576832086
"INS00005843",387497.53803022
"INS00006488",361682.714353264
"INS00006489",798443.540967727
"INS00006491",451969.010721777
"INS00106739",406926.702954698
"INS00001082",364452.0614699
"INS00001881",943692.369240973
"INS00001888",705989.538291326
"INS00002959",11427226.665235
"INS00002975",11247580.3956955
"INS00409009",1261050.54506305
"INS00516253",330401.682089018
"INS00001076",4369273.2015575
"INS00001080",2129404.82952682
"INS00001083",367372.189371556
"INS00001726",619085.161963262
"INS00002982",4050830.63723624
"INS00005544",2497083.23007052
"INS00005842",587464.691962353
"INS00006681",336996.482507178
"INS01112356",329262.970157627
"INS00001075",24428558.7759337
"INS00001077",327681.580225916
"INS00001078",828862.932761031
"INS00001079",7143909.51905509
"INS00001085",2142006.82893083
"INS00005543",15154122.4010922
"INS00005545",328617.187592829
"INS00005550",328523.340536134
"INS00485013",628251.582571591
"INS00936317",490841.141964186
"INS01158384",329124.839837527
"INS00000671",328623.273784341
"INS00001038",935445.000237324
"INS00001039",17421791.9915161
"INS00001853",328783.884343869
"INS00001887",2016727.25450183
"INS00002939",1261800.02820134
"INS00002941",532909.902029046
"INS00002958",7174228.80189108
"INS00002983",561287.600615923
"INS00002985",5422937.5389967
"INS00005473",582638.709447101
"INS00006688",329923.113991333
"INS00699248",323768.271491712
"INS00720671",328298.613406247
"INS00767662",479283.150274209
"INS00001403",619268.525140623
"INS00005470",329073.075503754
"INS00005471",452940.033235543
"INS00005472",21334578.6173976
"INS00005474",401722.811215688
"INS00005901",834835.234356109
"INS00553116",328409.194841023
"INS00002953",5258466.90101651
"INS00002968",1275445.8114175
"INS00002976",2215318.50306774
"INS00005441",1125267.8782826
"INS00006487",1718179.85433193
"INS00001857",791276.074058051
"INS00001889",2989333.02861357
"INS00001890",3456177.80150313
"INS00002946",1845672.74785615
"INS00002960",3385557.69659466
"INS00002984",375073.043854666
"INS00002995",855792.719901474
"INS00005833",348448.371405128
"INS00005835",415793.34627166
"INS00005838",847375.47079906
"INS00006338",2382138.94146697
"INS00000565",1612819.92049937
"INS00002962",639613.105516425
"INS00002963",1047199.40418483
"INS00002965",437196.732702129
"INS00002969",2558043.72900281
"INS00002971",536791.271468579
"INS00002987",420873.13495594
"INS00002988",410205.596120878
"INS00002990",505458.027398118
"INS00002991",702287.886424296
"INS00005405",499845.980689257
"INS00005834",511521.513600387
"INS00002986",327613.737967896
"INS00005404",7874977.90112376
"INS00006682",327838.103224437
"INS00118634",530576.662808833
"INS00569497",330177.39002883
"INS00002972",500469.419254583
"INS00003016",723842.312246111
"INS00003006",518814.486275794
"INS00003017",15813066.8971815
"INS00005871",468753.32245558
"INS00005872",3525971.48978603
"INS00005873",985614.717353141
"INS00001472",1632157.57026369
"INS00005592",1239939.13553268
"INS00005593",12037292.2398236
"INS00005594",327782.352425559
"INS00006621",327720.073706836
"INS00084410",325952.643241236
"INS00103561",479833.923456171
"INS00489755",327538.9768681
"INS00753937",521539.269852697
"INS00001728",431196.914974406
"INS00005869",632786.027241502
"INS00005870",457699.270766743
"INS00005874",383692.899980027
"INS00006102",19517941.1014318
"INS00006903",582596.430069223
"INS00603477",328638.211022449
"INS00001045",2763851.60941185
"INS00001046",4821131.35984565
"INS00001406",529943.11302177
"INS00001408",8037414.91961448
"INS00001491",327532.072473757
"INS00005228",21844392.3445277
"INS00005868",1297221.81388678
"INS00006339",620657.994671917
"INS00006620",332069.146196075
"INS00103563",652275.444059469
"INS00487492",328713.470895191
"INS00536850",330396.386582084
"INS00605265",510492.898745511
"INS01001683",3338799.44677418
"INS00001407",5318682.78963618
"INS00001544",478370.034626217
"INS00001734",551105.723713404
"INS00003008",1893553.07026873
"INS00003018",1746928.57359012
"INS00003020",593176.425233539
"INS00003021",9706266.36226819
"INS00003025",473173.792272809
"INS00005722",5932181.29820825
"INS00005922",352074.716034559
"INS00116407",1031544.34918366
"INS00116440",626446.732399121
"INS00410729",329461.250976607
"INS00652198",329458.097509144
"INS00000952",4070372.07525229
"INS00000968",328455.999397728
"INS00001687",776041.648157315
"INS00001689",536693.634325972
"INS00002999",7513612.04587098
"INS00003000",387352.764390449
"INS00003022",1594719.46106249
"INS00003024",5165217.83265817
"INS00005591",713380.092106958
"INS00005902",447596.858839847
"INS00006024",329808.162887835
"INS00115668",18243716.3565091
"INS00261783",552526.204996741
"INS00464306",487817.065385267
"INS00516226",584747.265433794
"INS00557725",637467.318651209
"INS00569490",330023.204674594
"INS00584238",328475.920886786
"INS00001529",2024470.63423476
"INS00003004",561811.965347393
"INS00006341",5809151.39571735
"INS01137990",328818.069463362
"INS00002998",371619.031063238
"INS00006537",3556563.04258796
"INS00006557",434648.762042497
"INS00001048",2890607.77065162
"INS00003011",387306.029645615
"INS00005443",330403.290455138
"INS00006340",728498.297645691
"INS00451368",480939.475362604
"INS00001368",4462603.27713378
"INS00002734",9620640.76558839
"INS00002796",1181925.1564547
"INS00002807",3593361.00066536
"INS00005652",18322941.2624999
"INS00005655",636266.48776724
"INS00005656",5678925.90259411
"INS00005658",12473362.1947653
"INS00005660",1586095.86097472
"INS00006326",2694840.33626521
"INS00006618",333332.467051509
"INS00467771",933270.189071102
"INS00490197",1167998.3645039
"INS00506167",2714468.93782168
"INS00557726",328073.736900403
"INS00001364",1886585.44738137
"INS00001376",3390920.10351881
"INS00001490",527920.020321786
"INS00002766",7392867.44702169
"INS00002779",457035.433744431
"INS00002803",7758585.17423329
"INS00005455",672922.754639929
"INS00005651",8317231.62285982
"INS00005653",1908240.23467218
"INS00005654",2321685.58340406
"INS00005758",5425277.3204746
"INS00005759",1060483.35891942
"INS00001375",1389826.44526839
"INS00002778",6234749.05382536
"INS00002833",3204902.89620527
"INS00005650",2377709.27323108
"INS00005659",5373938.65336083
"INS00005760",854601.268136404
"INS00006327",2004838.89171526
"INS00006358",415869.949547868
"INS00668922",729574.014461964
"INS00001112",7675909.30130505
"INS00001259",7070031.29498427
"INS00001260",7775023.54990786
"INS00001638",13189546.0938002
"INS00001639",15935161.0862325
"INS00001685",36716280.9485982
"INS00001686",329260.762355679
"INS00002798",21003238.3828557
"INS00005649",18995116.9900739
"INS00106730",946633.033051653
"INS00001731",1819637.35543707
"INS00002741",460997.290472252
"INS00002765",372166.390876692
"INS00002788",1141741.415044
"INS00002810",383966.873384339
"INS00006553",354286.890330254
"INS00006558",400322.244166454
"INS00006559",366253.196427603
"INS00059488",374275.747509932
"INS00001519",370279.199923948
"INS00001879",506328.015904371
"INS00002797",14947407.495964
"INS00002804",349968.339332365
"INS00002819",499214.522995148
"INS00002827",651973.137021333
"INS00005754",433033.485073085
"INS00670923",480643.762864925
"INS00770519",329266.430456511
"INS00996340",380522.828803101
"INS00001123",2253517.70914144
"INS00002730",7726967.79715113
"INS00002794",460549.487921308
"INS00005158",415035.813413462
"INS00005753",408676.502484638
"INS00005761",678442.232280134
"INS00006554",420520.365639256
"INS00006555",393985.331258994
"INS00571903",538226.316304873
"INS00000559",1447304.25379581
"INS00002757",382917.785389726
"INS00002775",2852847.03166415
"INS00002781",374099.859732135
"INS00005755",420285.910953834
"INS00006556",348992.758688336
"INS00000688",329821.974805723
"INS00001093",411065.69334461
"INS00001363",4816641.28678818
"INS00005218",12516632.7347913
"INS00005219",327054.305142065
"INS00006552",28052232.5391737
"INS00006619",328308.516302609
"INS00501852",762879.310497804
"INS00610609",330315.706787691
"INS00001369",1456061.4203284
"INS00002735",412565.549962155
"INS00002758",725756.644608745
"INS00002759",390516.927464985
"INS00002780",5406049.95199546
"INS00002783",363373.774862964
"INS00002793",437860.686680962
"INS00002800",473361.403359389
"INS00002801",450254.178427461
"INS00002802",411069.59602911
"INS00002823",405891.357048339
"INS00002829",419130.580914221
"INS00005603",340159.531680295
"INS00005756",569443.457181788
"INS00006617",324427.531327049
"INS00001246",16501290.1170403
"INS00001365",2475743.39887138
"INS00001484",473188.867723299
"INS00060870",329527.231828706
"INS00614325",769371.119331778
"INS00000682",329161.436892985
"INS00002764",436008.426970288
"INS00002786",458300.473648687
"INS00005921",13240367.6993117
"INS00006155",3367552.97321748
"INS00006156",5348847.24268314
"INS00115671",587661.957551347
"INS00557753",328891.167510676
"INS00760331",545354.070285923
"INS00002731",440471.209210903
"INS00002755",898534.993167156
"INS00002784",376723.029932474
"INS00002809",1019622.81513414
"INS00005757",4843285.74036083
"INS00005762",616238.341328965
"INS00005935",464390.84364578
"INS00006157",386746.475277807
"INS00001520",341479.523752464
"INS00002739",402253.552617792
"INS00002753",398794.970228108
"INS00002787",415407.596780179
"INS00002814",5595721.07893363
"INS00005469",358686.973667435
"INS00001373",327156.82217789
"INS00002733",457977.600926811
"INS00002756",2737178.81606721
"INS00002762",412388.601118566
"INS00002782",349978.436735429
"INS00002785",4654671.43038465
"INS00002792",470618.342525804
"INS00002825",2469875.51168433
"INS00005627",8262243.08828635
"INS00564514",810432.722617754
"INS00002768",454278.643304617
"INS00582543",440118.856337166
"INS00000669",328237.799436714
"INS00001370",818899.276995119
"INS00001498",6871784.31484712
"INS00002818",5637416.9251719
"INS00118640",449684.352719942
"INS00000735",605857.643755589
"INS00001341",1011720.81105453
"INS00001349",6561812.85001617
"INS00002666",377011.392877226
"INS00002668",3352903.05527148
"INS00002706",396138.837241594
"INS00006758",327728.679210577
"INS00106725",566688.059932369
"INS00701834",329305.476018839
"INS00753872",1098334.87814063
"INS00777431",327791.223964669
"INS00001354",809120.974528762
